"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"CancerUnderStudy","CancerUnderStudy.histologySubgroup.histologyNeuroendocrine","CancerUnderStudy.histologySubgroup.histologyNeuroendocrine","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Specifies the histological subgroup for neuroendocrine cancers ","Specifies the histological subgroup for neuroendocrine cancers","A value in the WHO 2017 H&N neuroendocrine classification list.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.histologySubgroup.histologyNeuroendocrine",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.histologySubgroup.histologyOdontogenicCarcinoma","CancerUnderStudy.histologySubgroup.histologyOdontogenicCarcinoma","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Specifies the histological subgroup for odontogenic carcinomas","Specifies the histological subgroup for odontogenic carcinomas","A value in the WHO 2017 H&N odontogenic carcinoma classification list.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.histologySubgroup.histologyOdontogenicCarcinoma",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.histologySubgroup.histologySNUC","CancerUnderStudy.histologySubgroup.histologySNUC","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Specifies the histological subgroup for sinonasl undifferentiated carcinomas","Specifies the histological subgroup for sinonasl undifferentiated carcinomas","A value in the WHO 2017 H&N SNUC classification list.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.histologySubgroup.histologySNUC",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.siteRare","CancerUnderStudy.siteRare","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Site Rare","Describe the primary tumor site, according to AJCC .","A value in the AJCC Cancer Staging Manual 8th site list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.siteRare",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.siteCommonAndRare","CancerUnderStudy.siteCommonAndRare","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Site common and rare","Describe the primary tumor site, according to AJCC .","A value in the AJCC Cancer Staging Manual 8th site list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.siteCommonAndRare",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.subSite","CancerUnderStudy.subSite","","","",0,*,"","","","BackboneElement {[]} {[]}
","Subsite","Specifies the subsite","","","","","","","","","",,,,,"",,,,"CancerUnderStudy.subSite",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"CancerUnderStudy","CancerUnderStudy.subSite.id","CancerUnderStudy.subSite.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.subSite.extension","CancerUnderStudy.subSite.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CancerUnderStudy","CancerUnderStudy.subSite.modifierExtension","CancerUnderStudy.subSite.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"CancerUnderStudy","CancerUnderStudy.subSite.nasalCavityAndParanasalSinusesSubsite","CancerUnderStudy.subSite.nasalCavityAndParanasalSinusesSubsite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Nasal cavity and paranasal sinuses subsite","Specifies the subsite for cancers occurred in nasal cavity and paranasal sinusess","A string value in the AJCC Cancer Staging Manual 8th subsite list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.subSite.nasalCavityAndParanasalSinusesSubsite",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.subSite.nasopharynxSubsite","CancerUnderStudy.subSite.nasopharynxSubsite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Nasopharynx subsite","Specifies the subsite for cancers occurred in nasopharynx","A string value in the AJCC Cancer Staging Manual 8th subsite list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.subSite.nasopharynxSubsite",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.subSite.hypopharynxSubsite","CancerUnderStudy.subSite.hypopharynxSubsite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Hypopharynx subsite","Specifies the subsite for cancers occurred in hypopharynx","A string value in the AJCC Cancer Staging Manual 8th subsite list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.subSite.hypopharynxSubsite",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.subSite.oropharynxSubsite","CancerUnderStudy.subSite.oropharynxSubsite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Oropharynx subsite","Specifies the subsite for cancers occurred in oropharynx","A string value in the AJCC Cancer Staging Manual 8th subsite list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.subSite.oropharynxSubsite",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.subSite.larynxSubsite","CancerUnderStudy.subSite.larynxSubsite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Larynx subsite","Specifies the subsite for cancers occurred in larynx","A string value in the AJCC Cancer Staging Manual 8th subsite list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.subSite.larynxSubsite",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.subSite.oralCavitySubsite","CancerUnderStudy.subSite.oralCavitySubsite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Oral cavity subsite","Specifies the subsite for cancers occurred in oral cavity","A string value in the AJCC Cancer Staging Manual 8th subsite list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.subSite.oralCavitySubsite",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.subSite.lipSubsite","CancerUnderStudy.subSite.lipSubsite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Lip subsite","Specifies the subsite for cancers occurred in lip","A string value in the AJCC Cancer Staging Manual 8th subsite list","","","","","","","","",,,,,"",,,,"CancerUnderStudy.subSite.lipSubsite",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.PlasmaticEbvDnaAtBaseline","CancerUnderStudy.PlasmaticEbvDnaAtBaseline","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Plasmatic EBV DNA at baseline","Describes the result of EBV DNA plasma testing before treatment in NPC type II and III (WHO)","A string value representing whether the test value was positive, negative or it was untested. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.PlasmaticEbvDnaAtBaseline",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.PrimerType","CancerUnderStudy.PrimerType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Primer type","Describes the primer used for EBV DNA plasma testing t in NPC type II and Type III (WHO)","A string value representing the plasma testing type. Empty if unknown","","","","","","","","",,,,,"",,,,"CancerUnderStudy.PrimerType",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.CopyNumber","CancerUnderStudy.CopyNumber","","","",0,1,"","","","integer {[]} {[]}
","Copy Number","Copy number of EBVDNA","An integer for the number of EBVDNA. Empty if unknown","","","","","","","","",,,,,"",,,,"CancerUnderStudy.CopyNumber",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.HpvStatus","CancerUnderStudy.HpvStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","HPV status","Describes the result of HPV tumor testing in oral carcinoma","A string value representing whether the result was positive, negative or not tested. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.HpvStatus",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.HpvStatusDetectedBy","CancerUnderStudy.HpvStatusDetectedBy","","","",0,1,"","","","CodeableConcept {[]} {[]}
","HPV status detecection","Describes the technique used for HPV tumour testing in orall carcinoma","A string value representing which was the used technique. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.HpvStatusDetectedBy",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.P16","CancerUnderStudy.P16","","","",0,1,"","","","CodeableConcept {[]} {[]}
","p16","Describes the result of p16 tumour testing in oral carcinoma","A string value representing whether the result was positive, negative or not tested. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.P16",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.PdL1","CancerUnderStudy.PdL1","","","",0,1,"","","","CodeableConcept {[]} {[]}
","PD-L1","Describes the result of PDL tumour testing in oral carcinoma","A string value representing whether the result was positive, negative or not tested. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.PdL1",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.Pd-L1Method","CancerUnderStudy.Pd-L1Method","","","",0,1,"","","","CodeableConcept {[]} {[]}
","PD-L1 Method","Describes the technique used for PDL tumour testing in oral carcinoma","A string value representing which was the used technique. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.Pd-L1Method",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.Pd-L1CpsValue","CancerUnderStudy.Pd-L1CpsValue","","","",0,1,"","","","integer {[]} {[]}
","PD-L1 CPS","Result of PDL1CPS testing, when performed","An integer for the PDL1CPS test. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.Pd-L1CpsValue",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.Pd-L1TpsValue","CancerUnderStudy.Pd-L1TpsValue","","","",0,1,"","","","integer {[]} {[]}
","PD-L1 TPS","Result of PDL1TPS testing, when performed","An integer for the PDL1TPS test. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.Pd-L1TpsValue",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.Crp-CReactiveProteinTested","CancerUnderStudy.Crp-CReactiveProteinTested","","","",0,1,"","","","CodeableConcept {[]} {[]}
","CRP ? C reactive protein tested","Describes the result of C reactive protein testing","A string value representing whether the result was positive, negative or not tested. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.Crp-CReactiveProteinTested",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.CReactiveProtein-Crp-MgDl","CancerUnderStudy.CReactiveProtein-Crp-MgDl","","","",0,1,"","","","Quantity {[]} {[]}
","C reactive protein - CRP (mg/dl)","Result of CRP testing, when performed","An integer for the CRP test. Empty if unknown.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.CReactiveProtein-Crp-MgDl",0,1,"",""
"CancerUnderStudy","CancerUnderStudy.InstrumentStatus","CancerUnderStudy.InstrumentStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Instrument status","Describe if the instument is fully compiled or not","A boolean for the instrument if it was fully compiled or not.","","","","","","","","",,,,,"",,,,"CancerUnderStudy.InstrumentStatus",0,1,"",""
"individual-recordedSexOrGender","Extension","Extension","","","",0,*,"","","","null {[]} {[]}
","A recorded sex or gender property for the individual","A sex or gender property for the individual from a document or other record","","","","","","","","","",,,,,"",,,,"Extension",0,*,"ele-1
",""
"individual-recordedSexOrGender","Extension.id","Extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"individual-recordedSexOrGender","Extension.extension","Extension.extension","","","",1,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:value","Extension.extension","value","","",1,1,"","","","Extension {[]} {[]}
","The recorded sex or gender property for the individual","A sex or gender property for the individual from a document or other record","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:value.id","Extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"individual-recordedSexOrGender","Extension.extension:value.extension","Extension.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:value.url","Extension.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""value""/>","","","","",,,,,"",,,,"Extension.url",1,1,"",""
"individual-recordedSexOrGender","Extension.extension:value.value[x]","Extension.extension.value[x]","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,"example","","http://hl7.org/fhir/ValueSet/administrative-gender","",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"individual-recordedSexOrGender","Extension.extension:internationalEquivalent","Extension.extension","internationalEquivalent","","",0,1,"","","","Extension {[]} {[]}
","An international representation of the value found on the document","An international representation of the value found on the document for interoperability and international legal purposes.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:internationalEquivalent.id","Extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"individual-recordedSexOrGender","Extension.extension:internationalEquivalent.extension","Extension.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:internationalEquivalent.url","Extension.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""internationalEquivalent""/>","","","","",,,,,"",,,,"Extension.url",1,1,"",""
"individual-recordedSexOrGender","Extension.extension:internationalEquivalent.value[x]","Extension.extension.value[x]","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,"extensible","","http://terminology.hl7.org/ValueSet/international-civil-aviation-organization-sex-or-gender","",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"individual-recordedSexOrGender","Extension.extension:type","Extension.extension","type","","",0,1,"","","","Extension {[]} {[]}
","Type of recorded sex or gender.","The type or category of sex or gender that is recorded.","Because the recorded sex and gender concept exists primarily as means to exchange sex and gender data concepts that are either use-case specific or that are historically not well defined, the type may either imply the indended use of the sex or gender value, or identify the sex or gender value as based on historical semanitcs.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:type.id","Extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"individual-recordedSexOrGender","Extension.extension:type.extension","Extension.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:type.url","Extension.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""type""/>","","","","",,,,,"",,,,"Extension.url",1,1,"",""
"individual-recordedSexOrGender","Extension.extension:type.value[x]","Extension.extension.value[x]","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,"preferred","","http://terminology.hl7.org/ValueSet/recorded-sex-or-gender-type","",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"individual-recordedSexOrGender","Extension.extension:effectivePeriod","Extension.extension","effectivePeriod","","",0,1,"","","","Extension {[]} {[]}
","When the recorded sex or gender value applies","The time period during which the recorded sex or gender value applies to the individual","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:effectivePeriod.id","Extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"individual-recordedSexOrGender","Extension.extension:effectivePeriod.extension","Extension.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:effectivePeriod.url","Extension.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""effectivePeriod""/>","","","","",,,,,"",,,,"Extension.url",1,1,"",""
"individual-recordedSexOrGender","Extension.extension:effectivePeriod.value[x]","Extension.extension.value[x]","","","",0,1,"","","","Period {[]} {[]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"individual-recordedSexOrGender","Extension.extension:acquisitionDate","Extension.extension","acquisitionDate","","",0,1,"","","","Extension {[]} {[]}
","When the sex or gender value was recorded.","The date/time when the sex or gender value was first recorded in the system.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"individual-recordedSexOrGender","Extension.extension:acquisitionDate.id","Extension.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
